Count,lat,lng,Color,Header,k_population,Delay,Delay with DST,#1_%aft7:00,#1 hour,#2_%aft7:00,#2 hour,#3_%aft7:00,#3 hour,#4_%aft7:00,#4 hour,#5_%aft7:00,#5 hour,B_Delay,B_Delay with DST,B_#1_%aft7:00,B_#1 hour,B_#2_%aft7:00,B_#2 hour,B_#3_%aft7:00,B_#3 hour,B_#4_%aft7:00,B_#4 hour,B_#5_%aft7:00,B_#5 hour,change_flag,B_FIPS - county,B_T/zone,FIPS - county,T/zone,population
2501,0,0,1,"Rhea, TN",33 k,40,100,35%,7:50,42%,7:50,56%,8:00,68%,8:05,68%,8:50,-20,40,0%,6:50,0%,6:50,0%,7:00,1%,7:05,35%,7:50,1,0,0,0,0,0
2502,0,0,1,"Roane, TN",53 k,38,98,35%,7:50,40%,7:50,54%,7:55,66%,8:00,67%,8:50,-22,38,0%,6:50,0%,6:50,0%,6:55,1%,7:00,35%,7:50,1,0,0,0,0,0
2505,0,0,1,"Scott, TN",22 k,38,98,35%,7:50,40%,7:50,54%,8:00,66%,8:00,66%,8:50,-22,38,0%,6:50,0%,6:50,0%,7:00,1%,7:00,35%,7:50,1,0,0,0,0,0
2507,0,0,1,"Sevier, TN",98 k,34,94,33%,7:45,37%,7:45,51%,7:55,63%,7:55,64%,8:45,-26,34,0%,6:45,0%,6:45,0%,6:55,0%,6:55,33%,7:45,1,0,0,0,0,0
2516,0,0,1,"Union, TN",20 k,35,95,34%,7:45,38%,7:45,52%,7:55,64%,8:00,65%,8:45,-25,35,0%,6:45,0%,6:45,0%,6:55,0%,7:00,34%,7:45,1,0,0,0,0,0
2526,0,0,2,"Andrews, TX",18 k,51,111,39%,7:50,52%,7:50,68%,8:05,78%,8:10,78%,8:50,-9,51,0%,6:50,0%,6:50,2%,7:05,5%,7:10,39%,7:50,1,0,0,0,0,0
2529,0,0,1,"Archer, TX",9 k,35,95,32%,7:40,38%,7:40,52%,7:50,64%,7:55,66%,8:40,-25,35,0%,6:40,0%,6:40,0%,6:50,0%,6:55,32%,7:40,1,0,0,0,0,0
2530,0,0,2,"Armstrong, TX",2 k,45,105,38%,7:55,47%,7:55,61%,8:05,72%,8:05,72%,8:55,-15,45,0%,6:55,0%,6:55,1%,7:05,3%,7:05,38%,7:55,1,0,0,0,0,0
2531,0,0,1,"Atascosa, TX",49 k,34,94,28%,7:30,36%,7:30,51%,7:45,64%,7:50,70%,8:30,-26,34,0%,6:30,0%,6:30,0%,6:45,0%,6:50,28%,7:30,1,0,0,0,0,0
2533,0,0,2,"Bailey, TX",7 k,51,111,41%,7:55,52%,7:55,66%,8:10,76%,8:10,76%,8:55,-9,51,0%,6:55,0%,6:55,3%,7:10,6%,7:10,41%,7:55,1,0,0,0,0,0
2534,0,0,1,"Bandera, TX",21 k,37,97,31%,7:35,40%,7:35,55%,7:50,68%,7:55,72%,8:35,-23,37,0%,6:35,0%,6:35,0%,6:50,0%,6:55,31%,7:35,1,0,0,0,0,0
2536,0,0,1,"Baylor, TX",3 k,37,97,33%,7:40,39%,7:40,53%,7:55,66%,7:55,68%,8:40,-23,37,0%,6:40,0%,6:40,0%,6:55,0%,6:55,33%,7:40,1,0,0,0,0,0
2537,0,0,1,"Bee, TX",31 k,31,91,26%,7:25,33%,7:25,47%,7:40,60%,7:50,68%,8:25,-29,31,0%,6:25,0%,6:25,0%,6:40,0%,6:50,26%,7:25,1,0,0,0,0,0
2539,0,0,1,"Bexar, TX","1,991 k",34,94,29%,7:30,37%,7:30,51%,7:45,64%,7:50,70%,8:30,-26,34,0%,6:30,0%,6:30,0%,6:45,0%,6:50,29%,7:30,1,0,0,0,0,0
2540,0,0,1,"Blanco, TX",11 k,34,94,29%,7:30,36%,7:30,50%,7:45,63%,7:50,69%,8:30,-26,34,0%,6:30,0%,6:30,0%,6:45,0%,6:50,29%,7:30,1,0,0,0,0,0
2541,0,0,2,"Borden, TX",1 k,46,106,37%,7:50,47%,7:50,63%,8:00,74%,8:05,74%,8:50,-14,46,0%,6:50,0%,6:50,0%,7:00,2%,7:05,37%,7:50,1,0,0,0,0,0
2542,0,0,1,"Bosque, TX",18 k,31,91,28%,7:30,33%,7:30,47%,7:45,59%,7:50,65%,8:30,-29,31,0%,6:30,0%,6:30,0%,6:45,0%,6:50,28%,7:30,1,0,0,0,0,0
2546,0,0,2,"Brewster, TX",10 k,53,113,40%,7:50,56%,7:50,75%,8:05,84%,8:10,84%,8:50,-7,53,0%,6:50,0%,6:50,2%,7:05,5%,7:10,40%,7:50,1,0,0,0,0,0
2547,0,0,2,"Briscoe, TX",1 k,45,105,38%,7:50,46%,7:50,61%,8:00,72%,8:05,72%,8:50,-15,45,0%,6:50,0%,6:50,1%,7:00,3%,7:05,38%,7:50,1,0,0,0,0,0
2548,0,0,1,"Brooks, TX",7 k,33,93,26%,7:25,35%,7:25,50%,7:40,63%,7:50,72%,8:25,-27,33,0%,6:25,0%,6:25,0%,6:40,0%,6:50,26%,7:25,1,0,0,0,0,0
2549,0,0,1,"Brown, TX",38 k,36,96,32%,7:35,39%,7:35,53%,7:50,66%,7:55,69%,8:35,-24,36,0%,6:35,0%,6:35,0%,6:50,0%,6:55,32%,7:35,1,0,0,0,0,0
2551,0,0,1,"Burnet, TX",48 k,33,93,29%,7:30,35%,7:30,49%,7:45,62%,7:50,67%,8:30,-27,33,0%,6:30,0%,6:30,0%,6:45,0%,6:50,29%,7:30,1,0,0,0,0,0
2552,0,0,1,"Caldwell, TX",45 k,30,90,27%,7:25,33%,7:25,47%,7:40,59%,7:50,67%,8:25,-30,30,0%,6:25,0%,6:25,0%,6:40,0%,6:50,27%,7:25,1,0,0,0,0,0
2554,0,0,1,"Callahan, TX",14 k,37,97,32%,7:40,40%,7:40,54%,7:50,67%,7:55,69%,8:40,-23,37,0%,6:40,0%,6:40,0%,6:50,0%,6:55,32%,7:40,1,0,0,0,0,0
2555,0,0,1,"Cameron, TX",421 k,30,90,23%,7:20,32%,7:20,45%,7:35,59%,7:45,70%,8:20,-30,30,0%,6:20,0%,6:20,0%,6:35,0%,6:45,23%,7:20,1,0,0,0,0,0
2557,0,0,2,"Carson, TX",6 k,45,105,38%,7:55,47%,7:55,60%,8:05,71%,8:10,71%,8:55,-15,45,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,1,0,0,0,0,0
2559,0,0,2,"Castro, TX",7 k,49,109,40%,7:55,50%,7:55,64%,8:05,74%,8:10,74%,8:55,-11,49,0%,6:55,0%,6:55,2%,7:05,5%,7:10,40%,7:55,1,0,0,0,0,0
2562,0,0,2,"Childress, TX",7 k,41,101,36%,7:50,43%,7:50,57%,8:00,69%,8:00,69%,8:50,-19,41,0%,6:50,0%,6:50,0%,7:00,1%,7:00,36%,7:50,1,0,0,0,0,0
2563,0,0,1,"Clay, TX",10 k,33,93,31%,7:40,36%,7:40,50%,7:50,61%,7:55,65%,8:40,-27,33,0%,6:40,0%,6:40,0%,6:50,0%,6:55,31%,7:40,1,0,0,0,0,0
2564,0,0,2,"Cochran, TX",3 k,51,111,40%,7:55,52%,7:55,67%,8:05,77%,8:10,77%,8:55,-9,51,0%,6:55,0%,6:55,2%,7:05,6%,7:10,40%,7:55,1,0,0,0,0,0
2565,0,0,2,"Coke, TX",3 k,42,102,35%,7:45,44%,7:45,60%,7:55,73%,8:00,73%,8:45,-18,42,0%,6:45,0%,6:45,0%,6:55,0%,7:00,35%,7:45,1,0,0,0,0,0
2566,0,0,1,"Coleman, TX",8 k,38,98,32%,7:40,40%,7:40,55%,7:50,68%,7:55,70%,8:40,-22,38,0%,6:40,0%,6:40,0%,6:50,0%,6:55,32%,7:40,1,0,0,0,0,0
2568,0,0,2,"Collingsworth, TX",3 k,41,101,36%,7:50,43%,7:50,57%,8:00,69%,8:05,69%,8:50,-19,41,0%,6:50,0%,6:50,0%,7:00,1%,7:05,36%,7:50,1,0,0,0,0,0
2570,0,0,1,"Comal, TX",156 k,33,93,28%,7:30,35%,7:30,49%,7:45,62%,7:50,69%,8:30,-27,33,0%,6:30,0%,6:30,0%,6:45,0%,6:50,28%,7:30,1,0,0,0,0,0
2571,0,0,1,"Comanche, TX",14 k,34,94,30%,7:35,37%,7:35,51%,7:50,63%,7:55,67%,8:35,-26,34,0%,6:35,0%,6:35,0%,6:50,0%,6:55,30%,7:35,1,0,0,0,0,0
2572,0,0,1,"Concho, TX",3 k,39,99,33%,7:40,42%,7:40,56%,7:55,70%,8:00,72%,8:40,-21,39,0%,6:40,0%,6:40,0%,6:55,0%,7:00,33%,7:40,1,0,0,0,0,0
2574,0,0,1,"Coryell, TX",82 k,31,91,28%,7:30,34%,7:30,48%,7:45,60%,7:50,66%,8:30,-29,31,0%,6:30,0%,6:30,0%,6:45,0%,6:50,28%,7:30,1,0,0,0,0,0
2575,0,0,2,"Cottle, TX",2 k,41,101,35%,7:45,43%,7:45,57%,8:00,70%,8:00,70%,8:45,-19,41,0%,6:45,0%,6:45,0%,7:00,1%,7:00,35%,7:45,1,0,0,0,0,0
2576,0,0,2,"Crane, TX",5 k,50,110,39%,7:50,52%,7:50,68%,8:05,79%,8:10,79%,8:50,-10,50,0%,6:50,0%,6:50,1%,7:05,4%,7:10,39%,7:50,1,0,0,0,0,0
2577,0,0,2,"Crockett, TX",3 k,46,106,36%,7:45,48%,7:45,65%,8:00,77%,8:05,77%,8:45,-14,46,0%,6:45,0%,6:45,0%,7:00,1%,7:05,36%,7:45,1,0,0,0,0,0
2578,0,0,2,"Crosby, TX",5 k,45,105,37%,7:50,47%,7:50,62%,8:00,73%,8:05,73%,8:50,-15,45,0%,6:50,0%,6:50,1%,7:00,3%,7:05,37%,7:50,1,0,0,0,0,0
2579,0,0,3,"Culberson, TX",2 k,58,118,43%,8:00,60%,8:00,77%,8:10,86%,8:15,86%,9:00,-2,58,0%,7:00,0%,7:00,4%,7:10,9%,7:15,43%,8:00,1,0,0,0,0,0
2580,0,0,2,"Dallam, TX",7 k,50,110,41%,8:00,50%,8:00,63%,8:10,73%,8:15,73%,9:00,-10,50,6%,7:00,6%,7:00,9%,7:10,13%,7:15,41%,8:00,1,0,0,0,0,0
2582,0,0,2,"Dawson, TX",12 k,48,108,38%,7:50,50%,7:50,65%,8:05,76%,8:05,76%,8:50,-12,48,0%,6:50,0%,6:50,1%,7:05,4%,7:05,38%,7:50,1,0,0,0,0,0
2583,0,0,2,"Deaf Smith, TX",19 k,50,110,41%,8:00,51%,8:00,64%,8:10,75%,8:10,75%,9:00,-10,50,0%,7:00,0%,7:00,3%,7:10,6%,7:10,41%,8:00,1,0,0,0,0,0
2587,0,0,2,"Dickens, TX",2 k,43,103,36%,7:50,45%,7:50,60%,8:00,72%,8:05,72%,8:50,-17,43,0%,6:50,0%,6:50,0%,7:00,2%,7:05,36%,7:50,1,0,0,0,0,0
2588,0,0,1,"Dimmit, TX",9 k,39,99,31%,7:30,42%,7:30,58%,7:50,71%,7:55,75%,8:30,-21,39,0%,6:30,0%,6:30,0%,6:50,0%,6:55,31%,7:30,1,0,0,0,0,0
2589,0,0,2,"Donley, TX",3 k,43,103,37%,7:50,45%,7:50,59%,8:00,70%,8:05,70%,8:50,-17,43,0%,6:50,0%,6:50,1%,7:00,2%,7:05,37%,7:50,1,0,0,0,0,0
2590,0,0,1,"Duval, TX",10 k,34,94,27%,7:25,36%,7:25,51%,7:45,64%,7:50,72%,8:25,-26,34,0%,6:25,0%,6:25,0%,6:45,0%,6:50,27%,7:25,1,0,0,0,0,0
2591,0,0,1,"Eastland, TX",18 k,35,95,31%,7:35,38%,7:35,52%,7:50,65%,7:55,68%,8:35,-25,35,0%,6:35,0%,6:35,0%,6:50,0%,6:55,31%,7:35,1,0,0,0,0,0
2592,0,0,2,"Ector, TX",161 k,50,110,39%,7:50,52%,7:50,68%,8:05,78%,8:10,78%,8:50,-10,50,0%,6:50,0%,6:50,1%,7:05,4%,7:10,39%,7:50,1,0,0,0,0,0
2593,0,0,2,"Edwards, TX",1 k,41,101,33%,7:40,44%,7:40,59%,7:55,73%,8:00,75%,8:40,-19,41,0%,6:40,0%,6:40,0%,6:55,0%,7:00,33%,7:40,1,0,0,0,0,0
2596,0,0,1,"Erath, TX",42 k,33,93,30%,7:35,35%,7:35,49%,7:45,62%,7:50,66%,8:35,-27,33,0%,6:35,0%,6:35,0%,6:45,0%,6:50,30%,7:35,1,0,0,0,0,0
2600,0,0,2,"Fisher, TX",4 k,42,102,35%,7:45,44%,7:45,59%,7:55,72%,8:00,72%,8:45,-18,42,0%,6:45,0%,6:45,0%,6:55,1%,7:00,35%,7:45,1,0,0,0,0,0
2601,0,0,2,"Floyd, TX",5 k,45,105,38%,7:50,47%,7:50,61%,8:00,73%,8:05,73%,8:50,-15,45,0%,6:50,0%,6:50,1%,7:00,3%,7:05,38%,7:50,1,0,0,0,0,0
2602,0,0,1,"Foard, TX",1 k,39,99,34%,7:45,41%,7:45,55%,7:55,68%,8:00,69%,8:45,-21,39,0%,6:45,0%,6:45,0%,6:55,0%,7:00,34%,7:45,1,0,0,0,0,0
2606,0,0,1,"Frio, TX",18 k,36,96,30%,7:30,39%,7:30,54%,7:45,67%,7:55,72%,8:30,-24,36,0%,6:30,0%,6:30,0%,6:45,0%,6:55,30%,7:30,1,0,0,0,0,0
2607,0,0,2,"Gaines, TX",21 k,51,111,40%,7:55,52%,7:55,67%,8:05,78%,8:10,78%,8:55,-9,51,0%,6:55,0%,6:55,2%,7:05,5%,7:10,40%,7:55,1,0,0,0,0,0
2609,0,0,2,"Garza, TX",6 k,45,105,37%,7:50,47%,7:50,62%,8:00,73%,8:05,73%,8:50,-15,45,0%,6:50,0%,6:50,0%,7:00,2%,7:05,37%,7:50,1,0,0,0,0,0
2610,0,0,1,"Gillespie, TX",27 k,36,96,30%,7:35,38%,7:35,53%,7:50,66%,7:55,70%,8:35,-24,36,0%,6:35,0%,6:35,0%,6:50,0%,6:55,30%,7:35,1,0,0,0,0,0
2611,0,0,2,"Glasscock, TX",1 k,46,106,37%,7:45,48%,7:45,64%,8:00,76%,8:05,76%,8:45,-14,46,0%,6:45,0%,6:45,0%,7:00,2%,7:05,37%,7:45,1,0,0,0,0,0
2614,0,0,2,"Gray, TX",21 k,43,103,37%,7:55,45%,7:55,58%,8:00,70%,8:05,70%,8:55,-17,43,0%,6:55,0%,6:55,1%,7:00,2%,7:05,37%,7:55,1,0,0,0,0,0
2618,0,0,1,"Guadalupe, TX",169 k,32,92,27%,7:30,34%,7:30,48%,7:45,61%,7:50,68%,8:30,-28,32,0%,6:30,0%,6:30,0%,6:45,0%,6:50,27%,7:30,1,0,0,0,0,0
2619,0,0,2,"Hale, TX",33 k,47,107,38%,7:55,48%,7:55,63%,8:05,74%,8:10,74%,8:55,-13,47,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,1,0,0,0,0,0
2620,0,0,2,"Hall, TX",3 k,43,103,36%,7:50,44%,7:50,59%,8:00,70%,8:05,70%,8:50,-17,43,0%,6:50,0%,6:50,0%,7:00,2%,7:05,36%,7:50,1,0,0,0,0,0
2621,0,0,1,"Hamilton, TX",8 k,32,92,30%,7:35,35%,7:35,49%,7:45,62%,7:50,67%,8:35,-28,32,0%,6:35,0%,6:35,0%,6:45,0%,6:50,30%,7:35,1,0,0,0,0,0
2622,0,0,2,"Hansford, TX",5 k,45,105,38%,7:55,46%,7:55,59%,8:05,70%,8:10,70%,8:55,-15,45,0%,6:55,0%,6:55,2%,7:05,4%,7:10,38%,7:55,1,0,0,0,0,0
2623,0,0,1,"Hardeman, TX",4 k,39,99,34%,7:45,41%,7:45,55%,7:55,68%,8:00,68%,8:45,-21,39,0%,6:45,0%,6:45,0%,6:55,0%,7:00,34%,7:45,1,0,0,0,0,0
2627,0,0,2,"Hartley, TX",5 k,50,110,41%,8:00,51%,8:00,64%,8:10,74%,8:15,74%,9:00,-10,50,4%,7:00,4%,7:00,7%,7:10,10%,7:15,41%,8:00,1,0,0,0,0,0
2628,0,0,1,"Haskell, TX",5 k,39,99,34%,7:45,41%,7:45,55%,7:55,68%,8:00,69%,8:45,-21,39,0%,6:45,0%,6:45,0%,6:55,0%,7:00,34%,7:45,1,0,0,0,0,0
2629,0,0,1,"Hays, TX",235 k,32,92,28%,7:30,35%,7:30,48%,7:45,61%,7:50,68%,8:30,-28,32,0%,6:30,0%,6:30,0%,6:45,0%,6:50,28%,7:30,1,0,0,0,0,0
2630,0,0,2,"Hemphill, TX",3 k,41,101,36%,7:50,43%,7:50,56%,8:00,68%,8:05,68%,8:50,-19,41,0%,6:50,0%,6:50,0%,7:00,2%,7:05,36%,7:50,1,0,0,0,0,0
2632,0,0,1,"Hidalgo, TX",866 k,33,93,25%,7:20,35%,7:20,49%,7:40,63%,7:50,72%,8:20,-27,33,0%,6:20,0%,6:20,0%,6:40,0%,6:50,25%,7:20,1,0,0,0,0,0
2634,0,0,2,"Hockley, TX",22 k,49,109,39%,7:55,51%,7:55,65%,8:05,76%,8:10,76%,8:55,-11,49,0%,6:55,0%,6:55,2%,7:05,5%,7:10,39%,7:55,1,0,0,0,0,0
2635,0,0,1,"Hood, TX",61 k,31,91,29%,7:35,34%,7:35,48%,7:45,60%,7:50,65%,8:35,-29,31,0%,6:35,0%,6:35,0%,6:45,0%,6:50,29%,7:35,1,0,0,0,0,0
2638,0,0,2,"Howard, TX",35 k,46,106,37%,7:50,48%,7:50,64%,8:00,75%,8:05,75%,8:50,-14,46,0%,6:50,0%,6:50,0%,7:00,2%,7:05,37%,7:50,1,0,0,0,0,0
2641,0,0,2,"Hutchinson, TX",21 k,45,105,38%,7:55,46%,7:55,59%,8:05,71%,8:10,71%,8:55,-15,45,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,1,0,0,0,0,0
2642,0,0,2,"Irion, TX",2 k,44,104,35%,7:45,46%,7:45,62%,7:55,75%,8:00,75%,8:45,-16,44,0%,6:45,0%,6:45,0%,6:55,1%,7:00,35%,7:45,1,0,0,0,0,0
2643,0,0,1,"Jack, TX",8 k,33,93,31%,7:35,36%,7:35,50%,7:50,62%,7:50,65%,8:35,-27,33,0%,6:35,0%,6:35,0%,6:50,0%,6:50,31%,7:35,1,0,0,0,0,0
2646,0,0,3,"Jeff Davis, TX",2 k,57,117,42%,7:55,59%,7:55,77%,8:10,86%,8:15,86%,8:55,-3,57,0%,6:55,0%,6:55,3%,7:10,8%,7:15,42%,7:55,1,0,0,0,0,0
2648,0,0,1,"Jim Hogg, TX",5 k,35,95,27%,7:25,37%,7:25,52%,7:45,66%,7:50,73%,8:25,-25,35,0%,6:25,0%,6:25,0%,6:45,0%,6:50,27%,7:25,1,0,0,0,0,0
2649,0,0,1,"Jim Wells, TX",39 k,32,92,26%,7:25,35%,7:25,48%,7:40,62%,7:50,70%,8:25,-28,32,0%,6:25,0%,6:25,0%,6:40,0%,6:50,26%,7:25,1,0,0,0,0,0
2651,0,0,1,"Jones, TX",20 k,40,100,34%,7:40,42%,7:40,56%,7:55,69%,8:00,70%,8:40,-20,40,0%,6:40,0%,6:40,0%,6:55,0%,7:00,34%,7:40,1,0,0,0,0,0
2652,0,0,1,"Karnes, TX",15 k,31,91,27%,7:25,33%,7:25,47%,7:40,60%,7:50,68%,8:25,-29,31,0%,6:25,0%,6:25,0%,6:40,0%,6:50,27%,7:25,1,0,0,0,0,0
2654,0,0,1,"Kendall, TX",44 k,35,95,30%,7:30,38%,7:30,52%,7:45,65%,7:50,70%,8:30,-25,35,0%,6:30,0%,6:30,0%,6:45,0%,6:50,30%,7:30,1,0,0,0,0,0
2655,0,0,1,"Kenedy, TX",0 k,31,91,24%,7:20,32%,7:20,46%,7:40,60%,7:45,70%,8:20,-29,31,0%,6:20,0%,6:20,0%,6:40,0%,6:45,24%,7:20,1,0,0,0,0,0
2656,0,0,2,"Kent, TX",1 k,43,103,36%,7:45,45%,7:45,60%,8:00,72%,8:00,72%,8:45,-17,43,0%,6:45,0%,6:45,0%,7:00,1%,7:00,36%,7:45,1,0,0,0,0,0
2657,0,0,1,"Kerr, TX",52 k,37,97,31%,7:35,40%,7:35,55%,7:50,68%,7:55,72%,8:35,-23,37,0%,6:35,0%,6:35,0%,6:50,0%,6:55,31%,7:35,1,0,0,0,0,0
2658,0,0,1,"Kimble, TX",4 k,39,99,32%,7:35,42%,7:35,57%,7:50,70%,7:55,72%,8:35,-21,39,0%,6:35,0%,6:35,0%,6:50,0%,6:55,32%,7:35,1,0,0,0,0,0
2659,0,0,2,"King, TX",0 k,41,101,35%,7:45,43%,7:45,57%,7:55,70%,8:00,70%,8:45,-19,41,0%,6:45,0%,6:45,0%,6:55,0%,7:00,35%,7:45,1,0,0,0,0,0
2660,0,0,2,"Kinney, TX",3 k,42,102,33%,7:35,45%,7:35,61%,7:50,74%,8:00,76%,8:35,-18,42,0%,6:35,0%,6:35,0%,6:50,0%,7:00,33%,7:35,1,0,0,0,0,0
2661,0,0,1,"Kleberg, TX",31 k,31,91,25%,7:20,33%,7:20,47%,7:40,60%,7:50,69%,8:20,-29,31,0%,6:20,0%,6:20,0%,6:40,0%,6:50,25%,7:20,1,0,0,0,0,0
2662,0,0,1,"Knox, TX",3 k,39,99,34%,7:45,41%,7:45,55%,7:55,68%,8:00,69%,8:45,-21,39,0%,6:45,0%,6:45,0%,6:55,0%,7:00,34%,7:45,1,0,0,0,0,0
2664,0,0,2,"Lamb, TX",13 k,49,109,39%,7:55,50%,7:55,65%,8:05,75%,8:10,75%,8:55,-11,49,0%,6:55,0%,6:55,2%,7:05,5%,7:10,39%,7:55,1,0,0,0,0,0
2665,0,0,1,"Lampasas, TX",21 k,33,93,29%,7:30,35%,7:30,49%,7:45,62%,7:50,67%,8:30,-27,33,0%,6:30,0%,6:30,0%,6:45,0%,6:50,29%,7:30,1,0,0,0,0,0
2666,0,0,1,"La Salle, TX",7 k,36,96,29%,7:30,39%,7:30,54%,7:45,67%,7:55,73%,8:30,-24,36,0%,6:30,0%,6:30,0%,6:45,0%,6:55,29%,7:30,1,0,0,0,0,0
2672,0,0,2,"Lipscomb, TX",3 k,41,101,36%,7:55,42%,7:55,56%,8:00,68%,8:05,68%,8:55,-19,41,0%,6:55,0%,6:55,0%,7:00,2%,7:05,36%,7:55,1,0,0,0,0,0
2673,0,0,1,"Live Oak, TX",11 k,32,92,27%,7:25,35%,7:25,48%,7:40,62%,7:50,70%,8:25,-28,32,0%,6:25,0%,6:25,0%,6:40,0%,6:50,27%,7:25,1,0,0,0,0,0
2674,0,0,1,"Llano, TX",21 k,35,95,30%,7:35,37%,7:35,51%,7:45,64%,7:55,69%,8:35,-25,35,0%,6:35,0%,6:35,0%,6:45,0%,6:55,30%,7:35,1,0,0,0,0,0
2675,0,0,3,"Loving, TX",0 k,54,114,41%,7:55,56%,7:55,72%,8:10,82%,8:15,82%,8:55,-6,54,0%,6:55,0%,6:55,3%,7:10,7%,7:15,41%,7:55,1,0,0,0,0,0
2676,0,0,2,"Lubbock, TX",309 k,47,107,38%,7:50,48%,7:50,63%,8:05,74%,8:05,74%,8:50,-13,47,0%,6:50,0%,6:50,1%,7:05,4%,7:05,38%,7:50,1,0,0,0,0,0
2677,0,0,2,"Lynn, TX",6 k,47,107,38%,7:50,49%,7:50,64%,8:05,75%,8:05,75%,8:50,-13,47,0%,6:50,0%,6:50,1%,7:05,4%,7:05,38%,7:50,1,0,0,0,0,0
2678,0,0,1,"McCulloch, TX",8 k,37,97,32%,7:35,40%,7:35,54%,7:50,67%,7:55,70%,8:35,-23,37,0%,6:35,0%,6:35,0%,6:50,0%,6:55,32%,7:35,1,0,0,0,0,0
2680,0,0,1,"McMullen, TX",1 k,34,94,28%,7:25,37%,7:25,51%,7:45,65%,7:50,71%,8:25,-26,34,0%,6:25,0%,6:25,0%,6:45,0%,6:50,28%,7:25,1,0,0,0,0,0
2683,0,0,2,"Martin, TX",5 k,48,108,38%,7:50,49%,7:50,65%,8:00,76%,8:05,76%,8:50,-12,48,0%,6:50,0%,6:50,1%,7:00,3%,7:05,38%,7:50,1,0,0,0,0,0
2684,0,0,1,"Mason, TX",4 k,37,97,31%,7:35,39%,7:35,54%,7:50,67%,7:55,70%,8:35,-23,37,0%,6:35,0%,6:35,0%,6:50,0%,6:55,31%,7:35,1,0,0,0,0,0
2686,0,0,2,"Maverick, TX",58 k,41,101,32%,7:35,44%,7:35,61%,7:50,74%,8:00,76%,8:35,-19,41,0%,6:35,0%,6:35,0%,6:50,0%,7:00,32%,7:35,1,0,0,0,0,0
2687,0,0,1,"Medina, TX",50 k,36,96,30%,7:30,39%,7:30,54%,7:45,67%,7:55,72%,8:30,-24,36,0%,6:30,0%,6:30,0%,6:45,0%,6:55,30%,7:30,1,0,0,0,0,0
2688,0,0,1,"Menard, TX",2 k,39,99,33%,7:40,42%,7:40,56%,7:50,70%,7:55,72%,8:40,-21,39,0%,6:40,0%,6:40,0%,6:50,0%,6:55,33%,7:40,1,0,0,0,0,0
2689,0,0,2,"Midland, TX",167 k,48,108,38%,7:50,50%,7:50,66%,8:00,77%,8:05,77%,8:50,-12,48,0%,6:50,0%,6:50,1%,7:00,4%,7:05,38%,7:50,1,0,0,0,0,0
2691,0,0,1,"Mills, TX",5 k,34,94,30%,7:35,37%,7:35,51%,7:50,64%,7:55,68%,8:35,-26,34,0%,6:35,0%,6:35,0%,6:50,0%,6:55,30%,7:35,1,0,0,0,0,0
2692,0,0,2,"Mitchell, TX",9 k,44,104,36%,7:45,45%,7:45,61%,8:00,73%,8:00,73%,8:45,-16,44,0%,6:45,0%,6:45,0%,7:00,1%,7:00,36%,7:45,1,0,0,0,0,0
2693,0,0,1,"Montague, TX",20 k,31,91,30%,7:35,34%,7:35,48%,7:45,59%,7:50,64%,8:35,-29,31,0%,6:35,0%,6:35,0%,6:45,0%,6:50,30%,7:35,1,0,0,0,0,0
2695,0,0,2,"Moore, TX",21 k,48,108,39%,8:00,48%,8:00,61%,8:05,72%,8:10,72%,9:00,-12,48,0%,7:00,0%,7:00,2%,7:05,5%,7:10,39%,8:00,1,0,0,0,0,0
2697,0,0,2,"Motley, TX",1 k,43,103,36%,7:50,45%,7:50,59%,8:00,71%,8:05,71%,8:50,-17,43,0%,6:50,0%,6:50,0%,7:00,2%,7:05,36%,7:50,1,0,0,0,0,0
2701,0,0,2,"Nolan, TX",15 k,42,102,35%,7:45,44%,7:45,59%,7:55,72%,8:00,72%,8:45,-18,42,0%,6:45,0%,6:45,0%,6:55,0%,7:00,35%,7:45,1,0,0,0,0,0
2702,0,0,1,"Nueces, TX",354 k,30,90,25%,7:20,32%,7:20,46%,7:40,59%,7:45,68%,8:20,-30,30,0%,6:20,0%,6:20,0%,6:40,0%,6:45,25%,7:20,1,0,0,0,0,0
2703,0,0,2,"Ochiltree, TX",10 k,43,103,38%,7:55,45%,7:55,58%,8:05,69%,8:05,69%,8:55,-17,43,0%,6:55,0%,6:55,1%,7:05,3%,7:05,38%,7:55,1,0,0,0,0,0
2704,0,0,2,"Oldham, TX",2 k,50,110,41%,8:00,51%,8:00,64%,8:10,74%,8:15,74%,9:00,-10,50,0%,7:00,0%,7:00,3%,7:10,6%,7:15,41%,8:00,1,0,0,0,0,0
2706,0,0,1,"Palo Pinto, TX",28 k,33,93,31%,7:35,36%,7:35,50%,7:50,62%,7:50,66%,8:35,-27,33,0%,6:35,0%,6:35,0%,6:50,0%,6:50,31%,7:35,1,0,0,0,0,0
2708,0,0,1,"Parker, TX",145 k,31,91,29%,7:35,34%,7:35,48%,7:45,60%,7:50,65%,8:35,-29,31,0%,6:35,0%,6:35,0%,6:45,0%,6:50,29%,7:35,1,0,0,0,0,0
